StationID,StationNO,name,available,empty
1,0019,生態園區站,13,15
2,0022,巨蛋站,4,28
3,0018,凹仔底站,14,18
4,0017,後驛站,21,11
5,0016,後火車站,16,16
6,0003,美麗島站,22,10
7,0009,中央公園站,18,14
8,0021,三多站,14,18
9,0028,新光中山站,19,13
10,0010,獅甲站,20,12
12,0026,凱旋站,20,12
13,0006,西子灣站,4,28
14,0043,鹽埕埔站,5,23
15,0008,市議會(舊址)站,16,16
16,0015,新興區公所站,16,8
17,0038,文化中正站,4,20
18,0029,五塊厝站,27,5
19,0027,技擊館站,11,21
96,0013,衛武營站,16,16
99,0052,大東文化藝術中心站-01,10,22
100,0051,大東文化藝術中心站-02,7,17
102,0053,捷運鳳山站,15,17
104,0056,捷運鳳山西站,19,13
107,0059,捷運小港站,23,9
123,0075,捷運青埔站,17,15
124,0077,捷運南岡山站,18,14
117,0069,捷運世運主場館站,23,9
119,0071,捷運楠梓加工出口區站,13,19
121,0073,捷運都會公園站,16,16
135,0088,高雄國際機場站,14,18
141,0094,草衙站,12,20
145,0098,福誠高中站,22,10
150,0103,南華市場站,10,6
151,0104,郵政總局站,9,7
139,0092,高鐵左營站,19,13
158,0111,巨蛋站(2),0,12
159,0112,後驛站(2),5,11
161,0114,中央公園站(2),3,9
163,0116,三多站(2),12,0
165,0118,文化中正站(2),3,9
243,0123,前鎮高中站,17,15
262,0139,台鐵新左營站,6,10
343,0177,捷運鳳山國中站,1,11
260,0137,捷運大寮站,7,25
261,0138,輔英科技大學站,8,24
344,0178,新甲國小站,1,15
346,0180,三信家商站,5,11
347,0181,大同醫院站,1,15
348,0182,公二公園站,9,7
349,0183,後備指揮部站,10,6
350,0184,三民高中站,4,12
351,0185,家樂福鼎山站,4,12
352,0186,新光國小站,13,3
353,0187,新莊高中站,6,10
354,0188,海青工商站,4,12
355,0189,合群新城和區站,14,2
356,0190,富國公園站,9,7
357,0191,鼓山高中站,8,8
358,0192,仁武區運動公園站,11,5
359,0193,旗津醫院站,2,14
360,0194,興達港站(2),9,7
361,0195,明德國小站,8,8
263,0140,扶輪公園站,13,11
264,0141,高雄榮總站,22,10
266,0143,岡山河堤公園站,19,13
267,0144,岡山稽徵所站,20,8
268,0145,岡山忠孝里站,15,17
269,0146,岡山文化中心站,9,15
270,0147,原民會站,14,10
271,0148,消防局站,12,20
272,0149,前鎮加工區站(1),12,4
273,0150,前鎮加工區站(2),3,13
275,0152,福裕停車場站,17,7
276,0153,文化中心站,26,6
277,0154,正義市場站,3,13
278,0155,高雄高商站,8,20
280,0156,高雄監理所站,17,15
281,0157,楠梓翠屏站,20,12
282,0158,鳳新高中站(2),4,28
